date,createdAt,timestamp,context,value
2023-11-23 23:05:48.950000-05:00,1700798748950,1700798748950,{},31.5
2023-11-23 23:05:47.455000-05:00,1700798747455,1700798747455,{},32.0
2023-11-23 23:05:45.948000-05:00,1700798745948,1700798745948,{},32.0
2023-11-23 23:05:44.458000-05:00,1700798744458,1700798744458,{},32.0
2023-11-23 23:05:42.944000-05:00,1700798742944,1700798742944,{},32.0
2023-11-23 23:05:41.442000-05:00,1700798741442,1700798741442,{},32.0
2023-11-23 23:05:39.955000-05:00,1700798739955,1700798739955,{},32.25
2023-11-23 23:05:38.443000-05:00,1700798738443,1700798738443,{},32.25
2023-11-23 23:05:36.948000-05:00,1700798736948,1700798736948,{},31.5
2023-11-23 23:05:35.448000-05:00,1700798735448,1700798735448,{},32.0
2023-11-23 23:05:33.948000-05:00,1700798733948,1700798733948,{},32.0
2023-11-23 23:05:32.422000-05:00,1700798732422,1700798732422,{},31.75
2023-11-23 23:05:30.912000-05:00,1700798730912,1700798730912,{},32.25
2023-11-23 23:05:29.418000-05:00,1700798729418,1700798729418,{},32.0
2023-11-23 23:05:27.910000-05:00,1700798727910,1700798727910,{},32.0
2023-11-23 23:05:26.406000-05:00,1700798726406,1700798726406,{},32.0
2023-11-23 23:05:24.911000-05:00,1700798724911,1700798724911,{},32.25
2023-11-23 23:05:23.407000-05:00,1700798723407,1700798723407,{},31.75
2023-11-23 23:05:21.912000-05:00,1700798721912,1700798721912,{},32.0
2023-11-23 23:05:20.415000-05:00,1700798720415,1700798720415,{},32.0
2023-11-23 23:05:18.896000-05:00,1700798718896,1700798718896,{},32.25
2023-11-23 23:05:17.392000-05:00,1700798717392,1700798717392,{},32.25
2023-11-23 23:05:15.898000-05:00,1700798715898,1700798715898,{},32.25
2023-11-23 23:05:14.386000-05:00,1700798714386,1700798714386,{},31.75
2023-11-23 23:05:12.884000-05:00,1700798712884,1700798712884,{},32.25
2023-11-23 23:05:11.383000-05:00,1700798711383,1700798711383,{},32.5
2023-11-23 23:05:09.872000-05:00,1700798709872,1700798709872,{},32.25
2023-11-23 23:05:08.392000-05:00,1700798708392,1700798708392,{},31.5
2023-11-23 23:05:06.872000-05:00,1700798706872,1700798706872,{},32.25
2023-11-23 23:05:05.368000-05:00,1700798705368,1700798705368,{},32.0
2023-11-23 23:05:03.866000-05:00,1700798703866,1700798703866,{},32.5
2023-11-23 23:05:02.388000-05:00,1700798702388,1700798702388,{},32.25
2023-11-23 23:05:00.860000-05:00,1700798700860,1700798700860,{},32.25
2023-11-23 23:04:59.361000-05:00,1700798699361,1700798699361,{},32.25
2023-11-23 23:04:57.858000-05:00,1700798697858,1700798697858,{},32.25
2023-11-23 23:04:56.353000-05:00,1700798696353,1700798696353,{},32.5
2023-11-23 23:04:54.848000-05:00,1700798694848,1700798694848,{},32.5
2023-11-23 23:04:53.345000-05:00,1700798693345,1700798693345,{},32.5
2023-11-23 23:04:51.852000-05:00,1700798691852,1700798691852,{},32.25
2023-11-23 23:04:50.342000-05:00,1700798690342,1700798690342,{},32.25
2023-11-23 23:04:48.888000-05:00,1700798688888,1700798688888,{},32.0
2023-11-23 23:04:47.336000-05:00,1700798687336,1700798687336,{},32.0
2023-11-23 23:04:45.849000-05:00,1700798685849,1700798685849,{},32.25
2023-11-23 23:04:44.332000-05:00,1700798684332,1700798684332,{},32.5
2023-11-23 23:04:42.832000-05:00,1700798682832,1700798682832,{},32.5
2023-11-23 23:04:41.332000-05:00,1700798681332,1700798681332,{},32.25
2023-11-23 23:04:39.819000-05:00,1700798679819,1700798679819,{},32.0
2023-11-23 23:04:38.316000-05:00,1700798678316,1700798678316,{},32.25
2023-11-23 23:04:36.814000-05:00,1700798676814,1700798676814,{},32.0
2023-11-23 23:04:35.315000-05:00,1700798675315,1700798675315,{},32.25
