date,createdAt,timestamp,context,value
2023-11-22 22:45:49.312000-05:00,1700711149312,1700711149312,{},24.75
2023-11-22 22:45:47.811000-05:00,1700711147811,1700711147811,{},25.0
2023-11-22 22:45:46.305000-05:00,1700711146305,1700711146305,{},25.0
2023-11-22 22:45:44.812000-05:00,1700711144812,1700711144812,{},25.25
2023-11-22 22:45:43.307000-05:00,1700711143307,1700711143307,{},25.0
2023-11-22 22:45:41.798000-05:00,1700711141798,1700711141798,{},25.25
2023-11-22 22:45:40.310000-05:00,1700711140310,1700711140310,{},25.25
2023-11-22 22:45:38.790000-05:00,1700711138790,1700711138790,{},25.0
2023-11-22 22:45:37.302000-05:00,1700711137302,1700711137302,{},25.25
2023-11-22 22:45:35.784000-05:00,1700711135784,1700711135784,{},25.0
2023-11-22 22:45:34.281000-05:00,1700711134281,1700711134281,{},25.25
2023-11-22 22:45:32.780000-05:00,1700711132780,1700711132780,{},25.25
2023-11-22 22:45:31.275000-05:00,1700711131275,1700711131275,{},25.5
2023-11-22 22:45:29.771000-05:00,1700711129771,1700711129771,{},25.25
2023-11-22 22:45:28.272000-05:00,1700711128272,1700711128272,{},25.25
2023-11-22 22:45:26.770000-05:00,1700711126770,1700711126770,{},25.0
2023-11-22 22:45:25.264000-05:00,1700711125264,1700711125264,{},25.0
2023-11-22 22:45:23.761000-05:00,1700711123761,1700711123761,{},25.25
2023-11-22 22:45:22.256000-05:00,1700711122256,1700711122256,{},25.25
2023-11-22 22:45:20.761000-05:00,1700711120761,1700711120761,{},25.0
2023-11-22 22:45:19.300000-05:00,1700711119300,1700711119300,{},25.25
2023-11-22 22:45:17.754000-05:00,1700711117754,1700711117754,{},25.25
2023-11-22 22:45:16.246000-05:00,1700711116246,1700711116246,{},25.25
2023-11-22 22:45:14.745000-05:00,1700711114745,1700711114745,{},25.25
2023-11-22 22:45:13.241000-05:00,1700711113241,1700711113241,{},25.25
2023-11-22 22:45:11.742000-05:00,1700711111742,1700711111742,{},24.75
2023-11-22 22:45:10.246000-05:00,1700711110246,1700711110246,{},25.25
2023-11-22 22:45:08.750000-05:00,1700711108750,1700711108750,{},25.25
2023-11-22 22:45:07.228000-05:00,1700711107228,1700711107228,{},25.25
2023-11-22 22:45:05.729000-05:00,1700711105729,1700711105729,{},25.25
